learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
14000.0,0.890625,-2.3040532444914184E-13,14000.0,91.4,82.80110072955331,12.244897959183687,81.54506437768241,14000.0,-1.0
15000.0,0.9375,-2.4253192047278086E-13,15000.0,84.6,67.46662159878316,-6.206896551724142,65.77777777777777,15000.0,-1.0
16000.0,0.984375,-2.546585164964199E-13,16000.0,80.4,57.51045979752434,-19.512195121951166,53.44418052256533,16000.0,-1.0
17000.0,1.0625,-2.748695098691516E-13,17000.0,85.9,69.04364626328268,11.875000000000007,60.83333333333333,17000.0,-1.0
18000.0,1.125,-2.91038304567337E-13,18000.0,90.5,80.34412268577908,31.65467625899283,77.05314009661836,18000.0,-1.0
19000.0,1.15625,-2.991227019164297E-13,19000.0,90.9,79.19334186939821,32.08955223880599,74.3661971830986,19000.0,-1.0
20000.0,1.21875,-3.152914966146151E-13,20000.0,86.6,73.25819017817228,-8.064516129032265,73.92996108949417,20000.0,-1.0
21000.0,1.3125,-3.3954468866189317E-13,21000.0,83.2,65.26399364827311,8.196721311475414,62.16216216216215,21000.0,-1.0
22000.0,1.359375,-3.516712846855322E-13,22000.0,88.3,69.37397258839665,37.43315508021393,57.299270072992705,22000.0,-1.0
23000.0,1.421875,-3.678400793837176E-13,23000.0,80.10000000000001,57.6790241080695,-31.78807947019863,53.39578454332554,23000.0,-1.0
24000.0,1.484375,-3.84008874081903E-13,24000.0,79.9,55.77051719888745,-35.810810810810764,49.242424242424256,24000.0,-1.0
25000.0,1.546875,-4.001776687800884E-13,25000.0,81.10000000000001,58.97012851684613,-62.931034482758584,49.86737400530505,25000.0,-1.0
26000.0,1.609375,-4.1634646347827377E-13,26000.0,88.2,75.85094713403953,15.714285714285728,73.30316742081448,26000.0,-1.0
27000.0,1.65625,-4.284730595019128E-13,27000.0,85.9,70.22426827723108,-31.775700934579472,65.60975609756098,27000.0,-1.0
28000.0,1.71875,-4.446418542000982E-13,28000.0,82.89999999999999,64.69422306644093,-87.91208791208803,58.292682926829265,28000.0,-1.0
29000.0,1.78125,-4.608106488982836E-13,29000.0,82.19999999999999,59.656765197840485,-53.44827586206902,53.28083989501311,29000.0,-1.0
30000.0,1.84375,-4.76979443596469E-13,30000.0,87.0,72.2203227571116,-20.37037037037039,67.17171717171718,30000.0,-1.0
31000.0,1.90625,-4.931482382946544E-13,31000.0,84.7,65.71628319694538,-2.6845637583892636,59.63060686015831,31000.0,-1.0
32000.0,1.96875,-5.093170329928398E-13,32000.0,79.80000000000001,57.49283480705536,-40.27777777777773,51.789976133651564,32000.0,-1.0
33000.0,2.046875,-5.295280263655715E-13,33000.0,82.89999999999999,65.16034391426592,-46.153846153846196,62.41758241758241,33000.0,-1.0
34000.0,2.09375,-5.416546223892105E-13,34000.0,83.89999999999999,67.13480852453661,-13.380281690140855,58.18181818181818,34000.0,-1.0
35000.0,2.15625,-5.578234170873959E-13,35000.0,81.0,59.340372442188446,-55.73770491803275,54.869358669833744,35000.0,-1.0
36000.0,2.234375,-5.780344104601277E-13,36000.0,81.0,60.14431951669744,-23.37662337662332,37.90849673202617,36000.0,-1.0
37000.0,2.296875,-5.942032051583131E-13,37000.0,77.8,51.96406392674303,-37.037037037036995,36.75213675213676,37000.0,-1.0
38000.0,2.359375,-6.103719998564985E-13,38000.0,76.9,54.73286511569574,-62.67605633802814,31.858407079646017,38000.0,-1.0
39000.0,2.421875,-6.265407945546839E-13,39000.0,79.10000000000001,58.32269797715527,-59.541984732824396,55.34188034188035,39000.0,-1.0
40000.0,2.46875,-6.386673905783229E-13,40000.0,83.2,65.25939650608788,-15.068493150684942,63.15789473684209,40000.0,-1.0
41000.0,2.546875,-6.588783839510547E-13,41000.0,85.9,71.43875740364125,23.7837837837838,69.9360341151386,41000.0,-1.0
42000.0,2.59375,-6.710049799746937E-13,42000.0,89.4,78.78981911317433,33.33333333333336,78.5425101214575,42000.0,-1.0
43000.0,2.65625,-6.871737746728791E-13,43000.0,87.2,74.35332304794726,0.0,72.23427331887201,43000.0,-1.0
44000.0,2.703125,-6.993003706965181E-13,44000.0,84.1,63.14086217927913,13.114754098360665,56.67574931880108,44000.0,-1.0
45000.0,2.765625,-7.154691653947035E-13,45000.0,90.0,79.28199688401234,23.6641221374046,76.41509433962264,45000.0,-1.0
45312.0,2.765625,-7.154691653947035E-13,45312.0,91.2,82.3323683058749,38.02816901408453,81.15631691648822,45312.0,-1.0
